,nombre_Municipio,latitud,longitud,categoria,nombre_Lugar,direccion,distancia
1106,Pinto,40.240985,-3.7005072,16032,Parque Exacta Pares,28320 Pinto Comunidad de Madrid,710
1107,Pinto,40.240985,-3.7005072,16032,Parque Norte,Comunidad de Madrid,866
1108,Pinto,40.240985,-3.7005072,16032,Palmas Palmitas,"Calle Navarra, 4",925
1109,Pinto,40.240985,-3.7005072,16032,Pequeteca,"Plaza David Martín, 1",971
1110,Pinto,40.240985,-3.7005072,16032,Pinto Pinto Gorgorito,"Calle Italia, 14",1247
1111,Pinto,40.240985,-3.7005072,17114,Emalu,"Calle Pablo Picasso, s/n",756
1112,Pinto,40.240985,-3.7005072,13065,Bar Mariano 1 X 2,"Calle Real, 17",116
1113,Pinto,40.240985,-3.7005072,13065,El Mar de Arena Cafe Dakar,"Calle Real, 19",122
1114,Pinto,40.240985,-3.7005072,13065,Alfati Hosteleros,"Calle de las Alpujarras, 1",187
1115,Pinto,40.240985,-3.7005072,13065,Cafetería Trazos,"Paseo Dolores Soria, 7",205
1116,Pinto,40.240985,-3.7005072,13065,Mofe Hosteleria,"Pase Dolores Soria de, 7",205
1117,Pinto,40.240985,-3.7005072,13065,Telepizza,"Plaza de las Mercedes, 4",224
1118,Pinto,40.240985,-3.7005072,13065,Restaurante Bustos Nebreda,"Paseo de Dolores Soria, s/n",236
1119,Pinto,40.240985,-3.7005072,13065,Jamon y Vino del Pais,"Calle Valdemoro, 3",236
1120,Pinto,40.240985,-3.7005072,13065,Restaurante Chino China Town,"Calle Nicaragua, 17",267
1121,Pinto,40.240985,-3.7005072,13065,En'boka Asador,"Joan Miro, 1",270
1122,Pinto,40.240985,-3.7005072,11037,Lidersa Maquinaria,"Calle San Carlos, 7",310
1123,Piñuécar-Gandullas,41.03554635,-3.599475586218161,13065,La Vaca Gandulla,"Carretera Gandullas-Buitrago, s/n",384
1124,Piñuécar-Gandullas,41.03554635,-3.599475586218161,13065,Hostal Castillo de Somosierra,"Carretera Nal 1, Km 81",1785
1125,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque la Gitana,Majadahonda Comunidad de Madrid,375
1126,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Santuario Nuestra Señora de Schoenstatt,Madrid,425
1127,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque el Pradillo,Pozuelo de Alarcón Comunidad de Madrid,594
1128,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque Cruz de la Atalaya,Atalaya,745
1129,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque Fuente de la Salud,Pozuelo de Alarcón Comunidad de Madrid,957
1130,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque Atenas,28224 Pozuelo de Alarcón Comunidad de Madrid,967
1131,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque Europa,"Avenida de Europa, 1",993
1132,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque Plaza de España,"Avenida de España, 10",1008
1133,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Parque Cerro de los Perdigones,Pozuelo de Alarcón Madrid,1026
1134,Pozuelo de Alarcón,40.4346528,-3.814834,16032,Cerro Perdigones,Pozuelo de Alarcón Comunidad de Madrid,1066
1135,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Restaurante Nuevo California,"Plaza Mayor, 5",99
1136,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Armenia Ararat,"Carretera de Carabanchel a Aravaca, 5",100
1137,Pozuelo de Alarcón,40.4346528,-3.814834,13065,La Carbonera de Carranza,"Pza. Mayor, 5",105
1138,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Grill gourmet burguer,"Plaza Mayor, 5",105
1139,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Indio & Kebab Hut,"San Roque, 10",182
1140,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Te Oriental Li Pozuelo,"Calle Dr. Cornago, 22 Bajo",277
1141,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Delices Pastelería By Danielle Liu,"Calle Nuestra Señora de la Consolacion, 1",282
1142,Pozuelo de Alarcón,40.4346528,-3.814834,13065,La Casica,"Plaza José Antonio, 10",311
1143,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Bola Pizzas y Mas,"Camino de las Huertas, 2",402
1144,Pozuelo de Alarcón,40.4346528,-3.814834,13065,Mi Hermano y Yo,"Cno. Huertas, 2",425
1145,Prádena del Rincón,41.0443369,-3.5402284,13065,Taberna el Trebol,"Calle Rosario, 1",95
1146,Prádena del Rincón,41.0443369,-3.5402284,13065,Bar el Rincón,"Calle Real, 8",102
1147,Prádena del Rincón,41.0443369,-3.5402284,13065,Alojamientos la Hontanilla,"Avenida el Soto, 2",1565
1148,Prádena del Rincón,41.0443369,-3.5402284,13065,El Rincón del Cárabo,"Calle Pozas, 40",1593
1149,Prádena del Rincón,41.0443369,-3.5402284,13065,Restaurante la Hontanilla,"Avenida Soto, 24 y, 36",1631
1150,Prádena del Rincón,41.0443369,-3.5402284,13065,Panadería Nani,"Plaza Mayor, 3",1883
1151,Prádena del Rincón,41.0443369,-3.5402284,13065,Restaurante el Pajar - Un Pajar de 200 a,"Calle de la Comunidad de Madrid, 9",1907
1152,Prádena del Rincón,41.0443369,-3.5402284,13065,La Ladera de Horcajuelo,"Calle Blanco, 17",1949
1153,Prádena del Rincón,41.0443369,-3.5402284,13065,El Hayedo,"Travesía de Horcajuelo, 13",1966
1154,Puebla de la Sierra,41.0121247,-3.4444367,13065,La Posada de la Puebla,"Plaza Carlos Ruiz, 2",50
1155,Manjirón,40.9654041,-3.5828764,13065,Aldea Santillana,"Carretera M-127, Berrueco-Cervera de Buitrago, Km 9.200",53
1156,Manjirón,40.9654041,-3.5828764,13065,Posada y Alojamientos el Aprisco,"Avenida del Villar, 21",143
1157,Quijorna,40.4290833,-4.0565378,16032,Elfos Empresa de Servicios Pedagogicos,"Calle Santa Ana, 4",115
1158,Quijorna,40.4290833,-4.0565378,13065,Los Chopos,"Virgen del Pilar, 19",86
1159,Quijorna,40.4290833,-4.0565378,13065,El Aguila,"Real, 50",186
1160,Quijorna,40.4290833,-4.0565378,13065,La Taberna del Mariart,"Quejigo, 54",189
1161,Rascafría,40.9038871,-3.8802853,17114,Madrid Paris,"Avenida Valle, 6",89
1162,Rascafría,40.9038871,-3.8802853,13065,Mesón Peranche,"Plaza de España, 4",30
1163,Rascafría,40.9038871,-3.8802853,13065,Tascafria Café Bar,"Plaza de la Villa, 31",46
1164,Rascafría,40.9038871,-3.8802853,13065,Casa Briscas,"Plaza España, 13",55
1165,Rascafría,40.9038871,-3.8802853,13065,Briscas Restaurante,"Plaza España, 13",55
1166,Rascafría,40.9038871,-3.8802853,13065,Rosario6,"Calle de Rosario, 6",98
1167,Rascafría,40.9038871,-3.8802853,13065,La Fanega de Roque Comedor Solariego,"Avenida el Paular, 19",137
1168,Rascafría,40.9038871,-3.8802853,13065,Hiruela Cañil e,"Avenida Paular, 19",139
1169,Rascafría,40.9038871,-3.8802853,13065,Restaurante Conchi,"Calle Rosario, 23",142
1170,Rascafría,40.9038871,-3.8802853,13065,Bar el Río,"Calle de Ibañez Marin, 28",144
1171,Rascafría,40.9038871,-3.8802853,13065,Boutique del Pan Feliseda,"Calle de la Corrala, 4",176
1172,Redueña,40.8158054,-3.6039309,13065,Blanquita,"Real, 76",1893
1173,Redueña,40.8158054,-3.6039309,13065,El Rincon de Cabanillas,"Calle Real, 75",1991
1174,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Mahela,28522 Rivas-Vaciamadrid Madrid,116
1175,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Parque para perros,"Capa negra, 28522 Rivas-Vaciamadrid Comunidad de Madrid",436
1176,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Parque Bellavista,"Avda. Ramón y Cajal, 28522 Rivas-Vaciamadrid Comunidad de Madrid",456
1177,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Parque,,921
1178,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Abracadabra Fiestas Infantiles,"Joaquin Sorolla, 6",1194
1179,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Parque Avda. de los Almendros,Almendros,1332
1180,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Parque Cerro del Telégrafo,"pilar bardem, Madrid Comunidad de Madrid",1337
1181,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Parque Ecopolis,,1493
1182,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Centro de Recursos Ambientales Chico Mendes,"Calle del Enebro, 27",1557
1183,Rivas-Vaciamadrid,40.3536054,-3.5310879,16032,Ludoteca Divertiteca,"Plaza del Monte Ciruelo, 2",1641
1184,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,Santa Mónica,"Calle Aloe, 14",897
1185,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,Cuadros Parque Rivas,"Avenida Técnica, s/n",1167
1186,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,Rivas Centro,"Plaza de la Constitución, 1",1374
1187,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,C.C. Rivas Centro,Rivas-Vaciamadrid Comunidad de Madrid,1407
1188,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,Parque Rivas,Rivas-Vaciamadrid Comunidad de Madrid,1466
1189,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,La Cantabrica,"Avenida Técnica, s/n",1493
1190,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,LEGO teca,"Avenida Marie Curie, 4",1790
1191,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,C.C. H2O,"Calle Marie Curie, 4",1816
1192,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,Mad-h2ocio,"Calle Marie Curie, 4",1881
1193,Rivas-Vaciamadrid,40.3536054,-3.5310879,17114,Tous C.C. H2O - Rivas Vaciamadrid,"Calle Marie Curie, 4",1894
1194,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Coolture Cafe,"Calle Dalia, 7",82
1195,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Palacio King,"Plaza José Celestino Mutis Sector II, 2",122
1196,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Pasteleria Bouquet,"Calle María Zambrano, 3",274
1197,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Bebola,"Avenida Ángel Saavedra, 1",550
1198,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Merca Rivas Dos,"Avenida José Hierro, 36",594
1199,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Recoleta Empanadas Argentinas,"Ronda Parque Bellavista, 4",597
1200,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,La Bohemia,"Calle Francisco Ayala, 2",604
1201,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,Bar Rone,"Avenida Pablo Iglesias, 79",675
1202,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,La Zampa,"Paseo Capa Negra, 6",684
1203,Rivas-Vaciamadrid,40.3536054,-3.5310879,13065,El Vallina,"Avenida de José Hierro, 28",689
1204,Rivas-Vaciamadrid,40.3536054,-3.5310879,11037,"Alquiler de Maquinaria Fercon, Maquinaria de construccion","Calle Juan de la Cierva, 2",1886
1205,Robledillo de la Jara,40.9529148,-3.5250504,13065,Novella Gonzalez Nuria,"Calle de la Soledad, 12",45
1206,Robledillo de la Jara,40.9529148,-3.5250504,13065,Taberna Museo,"Soledad, 12",67
1207,Robledillo de la Jara,40.9529148,-3.5250504,13065,Posada de Robledillo,"Calle de la Fuente, 24",109
1208,Robledo de Chavela,40.5009201,-4.2380999,16032,El Robledillo,Comunidad de Madrid,977
1209,Robledo de Chavela,40.5009201,-4.2380999,13065,Bar Sevilla,"Plaza España, 5",35
1210,Robledo de Chavela,40.5009201,-4.2380999,13065,Espiga de Oro,"Plaza de España, 13",52
1211,Robledo de Chavela,40.5009201,-4.2380999,13065,Bar Parada,"Plaza Piedita, 8",78
1212,Robledo de Chavela,40.5009201,-4.2380999,13065,Premier Cafe,"Los Mesones, 16",83
1213,Robledo de Chavela,40.5009201,-4.2380999,13065,Sidrería el Manzano,"Avenida de la Constitución, 14",135
1214,Robledo de Chavela,40.5009201,-4.2380999,13065,Cava Baja,"Avenida Constitución, 26",189
1215,Robledo de Chavela,40.5009201,-4.2380999,13065,La Almenara,"Avenida Constitución, 26",208
1216,Robledo de Chavela,40.5009201,-4.2380999,13065,Robledo Rural,"Pso. de los Alamos, 14",212
1217,Robledo de Chavela,40.5009201,-4.2380999,13065,Trattoria,"Carretera Valdemaqueda, 29",493
1218,Robledo de Chavela,40.5009201,-4.2380999,13065,Roqueo de Chavela,"Calle Almenara, 1233",1544
1219,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Jardines del Arcipreste D. Abel Blanco,"Avenida de la Iglesia, 14",241
1220,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Dog Run,28230 Las Rozas Comunidad de Madrid,318
1221,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Lian Centro Infantil,"Calle Esperanza, 4",367
1222,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Parque de Dublín,28231 Las Rozas Comunidad de Madrid,384
1223,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Dog Run,28231 Las Rozas Comunidad de Madrid,398
1224,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Parque Nueva Javeriana,"C/ de la Jabonería, 28231 Las Rozas Comunidad de Madrid",480
1225,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Parque Otero Besteiro,"Calle de la Comunidad de Castilla-la Mancha, 38-78",557
1226,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Parque botanico,28231 Las Rozas Comunidad de Madrid,631
1227,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Parque infantil P.Paris,,641
1228,Las Rozas de Madrid,40.4933095,-3.8758396,16032,Parque el Montecillo,,673
1229,Las Rozas de Madrid,40.4933095,-3.8758396,17114,Centro Comercial Burgo de las Rozas,Calle de la Comunidad de Madrid Nº 37,372
1230,Las Rozas de Madrid,40.4933095,-3.8758396,17114,BurgoCentro,Calle Comunidad de Madrid 37-41,423
1231,Las Rozas de Madrid,40.4933095,-3.8758396,17114,Awan sport europa,"Modena Polígono Industrial Európolis, 36",1779
1232,Las Rozas de Madrid,40.4933095,-3.8758396,17114,SOHO de las Rozas,28232 Las Rozas Comunidad de Madrid,1863
1233,Las Rozas de Madrid,40.4933095,-3.8758396,17114,Mi Store Gran Plaza 2,"Calle de los Químicos, 2",1923
1234,Las Rozas de Madrid,40.4933095,-3.8758396,17114,Mad-gran plaza 2,"De los Quimicos, 2",1939
1235,Las Rozas de Madrid,40.4933095,-3.8758396,17114,VIPS Smart Gran Plaza II,"Calle de los Químicos, 2",1944
1236,Las Rozas de Madrid,40.4933095,-3.8758396,13065,El Dos Dimsum Bar,"Plaza de España, 2",29
1237,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Paleo Natura,"Avenida de Atenas, 75",29
1238,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Sagarmatha,"San Agustín, 2",49
1239,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Restaurante el Montecillo,"Calle San Agustin, 2",51
1240,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Jolumaje,"Calle Navarra, 4",70
1241,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Lizarran,"Avenida de los Toreros, 5",84
1242,Las Rozas de Madrid,40.4933095,-3.8758396,13065,La Chalota,"Calle de la Fuente, 7",95
1243,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Abrasador,"Avenida de los Toreros, 1",100
1244,Las Rozas de Madrid,40.4933095,-3.8758396,13065,100 Montaditos,"Camilo José Cela Parq. Empresarial, 2",318
1245,Las Rozas de Madrid,40.4933095,-3.8758396,13065,Elcervecero.Es,"Comunidad de Madrid, 41",332
1246,Las Rozas de Madrid,40.4933095,-3.8758396,11037,Alquiler de Maquinaria FERCON,"Calle Berna Polígono Industrial Európolis, 16-b",929
1247,Rozas de Puerto Real,40.3098351,-4.4912111,13065,Casa Antonio,Carretera M-507,116
1248,Rozas de Puerto Real,40.3098351,-4.4912111,13065,Bar Restaurante Casa Fermin,Carretera Alcorcon-Plasencia. s/n,1551
1249,Rozas de Puerto Real,40.3098351,-4.4912111,13065,Andres de Castro Lopez,"Avenida Portugal, 1",1781
1250,Rozas de Puerto Real,40.3098351,-4.4912111,13065,La Gavia Restaurante,"Avenida Constitución, 2",55971
1251,Rozas de Puerto Real,40.3098351,-4.4912111,13065,Restaurante Venta la Quintería,"Autovía Madrid-Cádiz, Km 197",196430
1252,San Agustín del Guadalix,40.679051,-3.6166004,16032,Diverarte,28750 San Agustín del Guadalix Comunidad de Madrid,23
1253,San Agustín del Guadalix,40.679051,-3.6166004,16032,Parque Municipal,San Agustín del Guadalix Comunidad de Madrid,306
1254,San Agustín del Guadalix,40.679051,-3.6166004,16032,Parque de la Vega,,537
1255,San Agustín del Guadalix,40.679051,-3.6166004,16032,Parque Lineal de San Agustín de Guadalix,San Agustín Comunidad de Madrid,658
1256,San Agustín del Guadalix,40.679051,-3.6166004,13065,Hermanos Martin Constanza,"Lucio Benito, 6",82
1257,San Agustín del Guadalix,40.679051,-3.6166004,13065,Casa Juaneca,"Calle Lucio Benito, 3",101
1258,San Agustín del Guadalix,40.679051,-3.6166004,13065,Bocailo,"Calle de Lucio Benito, 14",112
1259,San Agustín del Guadalix,40.679051,-3.6166004,13065,El Tapeo,"Calle de Julian Berrendero, 8",124
1260,San Agustín del Guadalix,40.679051,-3.6166004,13065,Tan Agustín,"Julián Berrendero, 8",129
1261,San Agustín del Guadalix,40.679051,-3.6166004,13065,Restaurante la Gloria,"Julian Berrendero, 23",139
1262,San Agustín del Guadalix,40.679051,-3.6166004,13065,Mesón el Jinete,"Calle Julián Berrendero, 23",144
1263,San Agustín del Guadalix,40.679051,-3.6166004,13065,El Caserón de Araceli,"Calle Olivar, 8",152
1264,San Agustín del Guadalix,40.679051,-3.6166004,13065,Fiori D Italia,"Calle Ventosilla, 5",161
1265,San Agustín del Guadalix,40.679051,-3.6166004,13065,Cafe 23,"Avenida de Madrid, 23",164
1266,San Fernando de Henares,40.4248548,-3.5350369,16032,Plaza de España,San Fernando de Henares Comunidad de Madrid,98
1267,San Fernando de Henares,40.4248548,-3.5350369,16032,Plaza Primero de Mayo,28830 San Fernando de Henares Comunidad de Madrid,404
1268,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque Pablo Neruda,,418
1269,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque Monserat Roig,"Virgen Del Templo, 28830 San Fernando de Henares Comunidad de Madrid",525
1270,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque Dolores Ibárruri,"Av. San Sebastián, 28830 San Fernando de Henares Comunidad de Madrid",701
1271,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque Abogados de Atocha,,817
1272,San Fernando de Henares,40.4248548,-3.5350369,16032,parque Dulce Chacón,,831
1273,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque el General,Avenida de San Sebastián,899
1274,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque la Rambla,La Rambla,1027
1275,San Fernando de Henares,40.4248548,-3.5350369,16032,Parque Salvador Allende,"C/ Colombia, 28823 Coslada Comunidad de Madrid",1034
1276,San Fernando de Henares,40.4248548,-3.5350369,17114,Comercial Valencia,"Calle Córdoba, s/n",428
1277,San Fernando de Henares,40.4248548,-3.5350369,17114,La Rambla,"Calle Honduras, 25-27",595
1278,San Fernando de Henares,40.4248548,-3.5350369,17114,Los Valles,"Avenida Principes de España de l, 45",687
1279,San Fernando de Henares,40.4248548,-3.5350369,17114,C.C. Henares 2,"Calle Nazario Calonge, s/n",706
1280,San Fernando de Henares,40.4248548,-3.5350369,17114,Centro Comercial la Rambla,Coslada Comunidad de Madrid,748
1281,San Fernando de Henares,40.4248548,-3.5350369,13065,La Posada,"Libertad, 7",195
1282,San Fernando de Henares,40.4248548,-3.5350369,13065,Domino's Pizza,"Avenida de la Constitución, 1",207
1283,San Fernando de Henares,40.4248548,-3.5350369,13065,Bar Simsom,"Carretera Mejorada, 1",215
1284,San Fernando de Henares,40.4248548,-3.5350369,13065,Globo Rojo,"Calle de la Huerta Chica, 8",226
1285,San Fernando de Henares,40.4248548,-3.5350369,13065,Asador del Rey Fernando,"Plaza Fernando VI, 10",262
1286,San Fernando de Henares,40.4248548,-3.5350369,13065,Asociacion de Vecinos la Cañada,"Calle Colegio, 4",285
1287,San Fernando de Henares,40.4248548,-3.5350369,13065,Mesón Pinocchio,"Calle del Tajo, 5",303
1288,San Fernando de Henares,40.4248548,-3.5350369,13065,Chocolateria cafeteria el tazon,"Calle Vicente Gaos, 3",330
1289,San Fernando de Henares,40.4248548,-3.5350369,13065,Bar Jaen Marisqueria,"Calle Virgen del Templo, 7",353
1290,San Fernando de Henares,40.4248548,-3.5350369,13065,Il Quattro Coslada,"Calle Venezuela, 27",395
1291,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Parque de los Romeros,28200 El Escorial Comunidad de Madrid,302
1292,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Los Romeros,,316
1293,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Parque de Felipe II,"calle Infantes, 28200 El Escorial Comunidad de Madrid",351
1294,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Plaza Juan de Herrera,28200 El Escorial Comunidad de Madrid,377
1295,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Arboleda Calzada Lonja Monasterio de el Escorial,28200 El Escorial Comunidad de Madrid,393
1296,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Parque de Adolfo Suárez,"Paseo de los Alamillos, 28200 El Escorial Comunidad de Madrid",579
1297,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Parque la Ladera,El Escorial Comunidad de Madrid,787
1298,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Parque de la Herreria,El Escorial Comunidad de Madrid,944
1299,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Parque de los Columpios,28280 El Escorial Comunidad de Madrid,1614
1300,San Lorenzo de El Escorial,40.5926673,-4.1471642,16032,Manguilla,,1738
1301,San Lorenzo de El Escorial,40.5926673,-4.1471642,17114,Centro Comercial GIGANTE,"Polígono Industrial Matacuervos, 5",1734
1302,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,La Casa Di Napoli,"Calle Pozas, 16",26
1303,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,El Raton,"Calle las Pozas, 15",68
1304,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Al Punto Hambgourmet,"Calle San Antón, 16",76
1305,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Montia,"Calle Calvario, 4",82
1306,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Taberna Yamaoka,"Calle de las Pozas, 31",91
1307,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Kokokara,"Calle Hernández Briz, 3",108
1308,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Gemma,"Calle Juan de Leyva, 7 Bajo",121
1309,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Pastelería Alaska (Pasteleria Alaska),"Plaza San Lorenso, 1",149
1310,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Villanueva Vinos y Copas,"Plaza Cruz, 2",158
1311,San Lorenzo de El Escorial,40.5926673,-4.1471642,13065,Mesón 5 Bellotas,"Calle Reina Victoria, 10",158
1312,San Martín de la Vega,40.2110462,-3.5771806,16032,Parque Tierno Galván,,1372
1313,San Martín de la Vega,40.2110462,-3.5771806,13065,Asador el Amigo,"Calle José Azorín, 3",54
1314,San Martín de la Vega,40.2110462,-3.5771806,13065,El Asador,"Calle de Severo Ochoa, 1",114
1315,San Martín de la Vega,40.2110462,-3.5771806,13065,Pizzeria el Colisseo,"Calle Severo Ochoa, 1",114
1316,San Martín de la Vega,40.2110462,-3.5771806,13065,La Balconada,"Avenida Dr. Manuel Jarabo, 42",127
1317,San Martín de la Vega,40.2110462,-3.5771806,13065,Bar Restaurante el Lindero,"Avenida Doce de Octubre, 13",143
1318,San Martín de la Vega,40.2110462,-3.5771806,13065,Rodrimar 35,"Avenida Doctor Manuel Jarabo, 70",195
1319,San Martín de la Vega,40.2110462,-3.5771806,13065,Restaurante Cerveceria Zatara,"Calle San José de Calasanz, 27",205
1320,San Martín de la Vega,40.2110462,-3.5771806,13065,Luis Miguel Belinchon Hosteleros,"Calle Concepcion Arenal, 5",246
1321,San Martín de la Vega,40.2110462,-3.5771806,13065,Pulperia la ria,"Avenida Nuestra Señora de la Vega, 1",267
1322,San Martín de la Vega,40.2110462,-3.5771806,13065,Tex-Mex,"Calle Joaquín Costa, 27",288
1323,San Martín de Valdeiglesias,40.3625,-4.3986503,16032,Parque de la Estacion,,335
1324,San Martín de Valdeiglesias,40.3625,-4.3986503,16032,El Bosque Encantado,"Camino de Marañones, 217",1695
1325,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,Restaurante Siete Capillas,"Pilar, 11",44
1326,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,Cafe Teatro,"Plaza Rucero, 1",105
1327,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,La Toscana Pasta & Pizza,"Plaza Rucero, 3",113
1328,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,Grand Master Baron,"Calle Fuente, 15",138
1329,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,El Rey de las tapas,"Plaza de la Corredera, 21-25",158
1330,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,Elfoâ´s bar,"Plaza Real, 5",162
1331,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,La Nuit Pub,"Plaza de la Corredera, s/n",164
1332,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,El Rincón de Gloria,"Plaza de la Corredera, 19",196
1333,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,La Marquesina,"Plaza Corredera, 6",219
1334,San Martín de Valdeiglesias,40.3625,-4.3986503,13065,Marcus Pizza,"Gral. Martínez Benito, 14",223
1335,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Colorin,"Sacramento, 3",378
1336,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Área Canina Av. Ramón y Cajal,28700 San Sebastián de los Reyes Comunidad de Madrid,635
1337,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Parque de la Marina,28700  Madrid,655
1338,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Parque de Valencia,"Avenida de España, s/n",689
1339,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,La Marina,"Avenida Cataluña, 4 Bajo",701
1340,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Parque de la Marina,28703 San Sebastián de los Reyes Comunidad de Madrid,772
1341,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Parque de las Sombras,San Sebastián de los Reyes Comunidad de Madrid,780
1342,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Parque del Zoco las Pirámides,Madrid,826
1343,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Club de Ajedrez V Centenario,San Sebastián de los Reyes Comunidad de Madrid,908
1344,San Sebastián de los Reyes,40.5473698,-3.6260586,16032,Parque de Murcia,Alcobendas Comunidad de Madrid,963
1345,San Sebastián de los Reyes,40.5473698,-3.6260586,17114,Centro Comercial la Viña,San Sebastián de los Reyes Comunidad de Madrid,653
